displacement_cc,cylinder_count,engine_cycle,bore_mm,stroke_mm,fuel_system_type,fuel_injection,cooling_Air,cooling_Liquid,cooling_Oil & air,gear_count,is_automatic,transmission_Belt   (final drive),transmission_Chain   (final drive),transmission_Shaft drive (cardan)   (final drive),front_tyre_width,front_tyre_aspect,front_tyre_rim,rear_tyre_width,rear_tyre_aspect,rear_tyre_rim
849.0,2.0,4.0,94.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,60.0,17.0
1099.0,2.0,4.0,104.0,64.7,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1099.0,2.0,4.0,104.0,64.7,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1099.0,2.0,4.0,104.0,64.7,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
955.0,2.0,4.0,104.0,64.7,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1103.0,4.0,4.0,81.0,53.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1103.0,4.0,4.0,81.0,53.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1103.0,4.0,4.0,81.0,53.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1103.0,4.0,4.0,81.0,53.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1099.0,2.0,4.0,104.0,64.7,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1099.0,2.0,4.0,104.0,64.7,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1198.4,2.0,4.0,106.0,67.9,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1198.4,2.0,4.0,106.0,67.9,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1198.4,2.0,4.0,106.0,67.9,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
849.4,2.0,4.0,94.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
1198.4,2.0,4.0,106.0,67.9,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1198.4,2.0,4.0,106.0,67.9,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,190.0,55.0,17.0
849.4,2.0,4.0,94.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
849.4,2.0,4.0,94.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
849.4,2.0,4.0,94.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
849.4,2.0,4.0,94.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
848.0,2.0,4.0,94.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
848.0,2.0,4.0,94.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
1198.4,2.0,4.0,106.0,67.9,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1285.0,2.0,4.0,116.0,67.9,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,81.0,48.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
992.0,2.0,4.0,94.0,71.5,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
992.0,2.0,4.0,94.0,71.5,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
992.0,2.0,4.0,94.0,71.5,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
992.0,2.0,4.0,94.0,71.5,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
802.0,2.0,4.0,88.0,66.0,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
803.0,2.0,4.0,88.0,66.0,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
937.0,2.0,4.0,94.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,180.0,55.0,17.0
1262.0,2.0,4.0,106.0,71.5,Injection,1,0,1,0,6.0,0,1,0,0,,,,,,
1262.0,2.0,4.0,106.0,71.5,Injection,1,0,1,0,6.0,0,1,0,0,,,,,,
1262.0,2.0,4.0,106.0,71.5,Injection,1,0,1,0,6.0,0,1,0,0,,,,,,
1262.0,2.0,4.0,106.0,71.5,Injection,1,0,1,0,6.0,0,1,0,0,,,,,,
1262.0,2.0,4.0,106.0,71.5,Injection,1,0,1,0,6.0,0,1,0,0,,,,,,
1262.0,2.0,4.0,106.0,71.5,Injection,1,0,1,0,6.0,0,1,0,0,,,,,,
1262.0,2.0,4.0,106.0,71.5,Injection,1,0,1,0,6.0,0,1,0,0,,,,,,
1262.0,2.0,4.0,106.0,71.5,Injection,1,0,1,0,6.0,0,1,0,0,,,,,,
173.0,1.0,2.0,61.0,60.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
173.0,1.0,2.0,61.0,60.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
196.0,1.0,2.0,61.0,64.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
196.0,1.0,2.0,61.0,64.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
196.0,1.0,2.0,61.0,64.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
196.0,1.0,2.0,61.0,64.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
196.0,1.0,2.0,61.0,64.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
49.3,1.0,2.0,40.0,39.2,Carburettor,0,1,0,0,,1,1,0,0,120.0,90.0,10.0,130.0,90.0,10.0
149.5,1.0,4.0,57.4,57.8,Carburettor,0,0,0,1,,1,1,0,0,120.0,70.0,12.0,130.0,70.0,12.0
149.5,1.0,4.0,57.4,57.8,Carburettor,0,1,0,0,,1,1,0,0,21.0,7.0,10.0,22.0,10.0,10.0
149.5,1.0,4.0,57.4,57.8,Carburettor,0,0,0,1,,1,1,0,0,21.0,7.0,10.0,22.0,10.0,10.0
49.3,1.0,2.0,40.0,39.2,Carburettor,0,1,0,0,,1,1,0,0,120.0,70.0,12.0,120.0,70.0,12.0
149.5,1.0,4.0,57.4,57.8,Carburettor,0,0,0,1,,1,1,0,0,120.0,70.0,12.0,130.0,70.0,12.0
49.4,1.0,4.0,40.0,39.2,Carburettor,0,1,0,0,,1,1,0,0,120.0,70.0,12.0,120.0,70.0,12.0
88.4,1.0,4.0,57.4,57.8,Carburettor,0,0,0,1,,1,1,0,0,21.0,6.0,10.0,20.0,10.0,9.0
88.4,1.0,4.0,47.0,51.0,Carburettor,0,1,0,0,,1,1,0,0,18.0,7.0,8.0,18.0,9.0,8.0
149.5,1.0,4.0,57.4,57.8,Carburettor,0,1,0,0,,1,1,0,0,21.0,7.0,10.0,20.0,11.0,9.0
49.3,1.0,2.0,40.0,39.2,Carburettor,0,1,0,0,,1,1,0,0,21.0,6.0,10.0,20.0,10.0,9.0
149.5,1.0,4.0,57.4,57.8,Carburettor,0,0,0,1,,1,1,0,0,21.0,7.0,10.0,22.0,10.0,10.0
230.0,1.0,4.0,67.0,65.0,Carburettor,0,0,1,0,5.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
300.0,1.0,4.0,72.0,65.0,Carburettor,0,0,1,0,5.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
300.0,1.0,4.0,72.0,65.0,Carburettor,0,0,1,0,5.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
230.0,1.0,4.0,67.0,65.0,Carburettor,0,1,0,0,5.0,0,0,1,0,80.0,100.0,21.0,110.0,100.0,18.0
1966.0,2.0,4.0,108.0,108.0,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
1966.0,2.0,4.0,108.0,108.0,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
1966.0,2.0,4.0,108.0,108.0,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
2100.0,2.0,4.0,111.0,106.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,100.0,90.0,19.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,100.0,90.0,19.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,100.0,90.0,19.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,100.0,90.0,19.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
349.3,1.0,4.0,72.0,85.8,Carburettor,0,0,0,1,5.0,0,0,1,0,100.0,90.0,19.0,120.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,90.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,90.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,90.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,90.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,110.0,90.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,90.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,18.0,110.0,90.0,18.0
535.0,1.0,4.0,87.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,18.0,100.0,90.0,18.0
535.0,1.0,4.0,87.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,18.0,100.0,90.0,18.0
535.0,1.0,4.0,87.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,18.0,100.0,90.0,18.0
535.0,1.0,4.0,87.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,18.0,100.0,90.0,18.0
535.0,1.0,4.0,87.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,18.0
648.0,1.0,4.0,87.0,90.0,Injection,1,0,0,1,5.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,18.0
648.0,2.0,4.0,78.0,67.8,Injection,1,1,0,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,18.0
535.0,1.0,4.0,87.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
499.0,1.0,4.0,84.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
411.0,1.0,4.0,78.0,86.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,21.0,120.0,90.0,17.0
411.0,1.0,4.0,78.0,86.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,21.0,120.0,90.0,17.0
411.0,1.0,4.0,78.0,86.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,21.0,120.0,90.0,17.0
411.0,1.0,4.0,78.0,86.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,21.0,120.0,90.0,17.0
411.0,1.0,4.0,78.0,86.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,21.0,120.0,90.0,17.0
736.0,2.0,4.0,71.0,93.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
648.0,2.0,4.0,78.0,67.8,Injection,1,1,0,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,18.0
648.0,2.0,4.0,78.0,67.8,Injection,1,1,0,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,18.0
648.0,2.0,4.0,78.0,67.8,Injection,1,1,0,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,18.0
349.0,1.0,4.0,72.0,85.8,Injection,1,0,0,1,5.0,0,0,1,0,100.0,90.0,19.0,140.0,70.0,17.0
700.0,2.0,4.0,70.0,90.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,19.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,110.0,90.0,18.0
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
1190.0,2.0,4.0,106.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1190.0,2.0,4.0,106.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1190.0,2.0,4.0,106.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,80.0,19.0,130.0,80.0,19.0
124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,80.0,19.0,130.0,80.0,19.0
124.0,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,80.0,17.0
124.0,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,80.0,17.0
124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,80.0,17.0
249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,140.0,70.0,17.0
249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,140.0,70.0,17.0
124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,140.0,70.0,17.0
124.0,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,80.0,17.0,140.0,70.0,17.0
124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,120.0,80.0,18.0
