Displacement,Engine type,Bore x stroke,Fuel system,Cooling system,Gearbox,Transmission type,Fuel capacity,Front tire,Rear tire,Front brakes,Rear brakes,displacement_cc,cylinder_count,engine_cycle,bore_mm,stroke_mm,fuel_system_type,fuel_injection,cooling_Air,cooling_Liquid,cooling_Oil & air,gear_count,is_automatic,transmission_Belt   (final drive),transmission_Chain   (final drive),transmission_Shaft drive (cardan)   (final drive),front_tyre_width,front_tyre_aspect,front_tyre_rim,rear_tyre_width,rear_tyre_aspect,rear_tyre_rim
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 101.6 mm (4.0 x 4.0 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),24.00,150/80-R17 ,240/50-R16 ,Double disc. Nissin 4-piston fixed calipers. ABS system.,Single disc. Nissin 4-piston fixed calipers. ABS system.,2294.0,3.0,4.0,101.6,101.6,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 101.6 mm (4.0 x 4.0 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),24.00,150/80-R17 ,240/50-R16 ,Double disc. Nissin 4-piston fixed calipers. ABS system.,Single disc. Nissin 4-piston fixed calipers. ABS system.,2294.0,3.0,4.0,101.6,101.6,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 94.3 mm (4.0 x 3.7 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),24.00,150/80-R17 ,240/50-R16 ,Double disc. Nissin 4-piston fixed calipers. ABS system.,Single disc. Brembo 2-piston fixed calipers. ABS system.,2294.0,3.0,4.0,101.6,94.3,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 94.3 mm (4.0 x 3.7 inches),Injection. Multipoint sequential electronic fuel injection twin butterflies. progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),18.54,150/80-R16 ,180/70-R16 ,Double disc,Single disc,2294.0,3.0,4.0,101.6,94.3,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 94.3 mm (4.0 x 3.7 inches),Injection. Multipoint sequential electronic fuel injection twin butterflies. progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),22.30,150/80-R16 ,180/70-R16 ,Double disc,Single disc,2294.0,3.0,4.0,101.6,94.3,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 94.3 mm (4.0 x 3.7 inches),Injection. Multipoint sequential electronic fuel injection twin butterflies. progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),22.30,150/80-R16 ,180/70-R16 ,Double disc. Nissin 4-piston fixed calipers,Single disc. Brembo 2-piston floating caliper,2294.0,3.0,4.0,101.6,94.3,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 94.3 mm (4.0 x 3.7 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),22.33,150/80-R16 ,180/70-R16 ,Double disc,Single disc,2294.0,3.0,4.0,101.6,94.3,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 101.6 mm (4.0 x 4.0 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),24.00,150/80-R17 ,240/50-R16 ,"Double disc. Nissin 4-piston fixed calipers, Nissin ABS system.","Single disc. Nissin 4-piston fixed calipers, Nissin ABS system.",2294.0,3.0,4.0,101.6,101.6,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 101.6 mm (4.0 x 4.0 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),24.00,150/80-R17 ,240/50-R16 ,"Double disc. Nissin 4-piston fixed calipers, Nissin ABS system.","Single disc. Nissin 4-piston fixed calipers, Nissin ABS system.",2294.0,3.0,4.0,101.6,101.6,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 101.6 mm (4.0 x 4.0 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),24.00,150/80-R17 ,240/50-R16 ,Double disc. Nissin 4-piston fixed calipers. ABS.,Single disc. Nissin 4-piston fixed calipers. ABS.,2294.0,3.0,4.0,101.6,101.6,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 101.6 mm (4.0 x 4.0 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),24.00,150/80-R16 ,180/70-R16 ,Double disc. Nissin 4-piston fixed calipers. ABS.,Single disc. Brembo 2-piston fixed calipers. ABS.,2294.0,3.0,4.0,101.6,101.6,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 101.6 mm (4.0 x 4.0 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),22.30,150/80-R16 ,180/70-R16 ,Double disc. Nissin 4-piston fixed calipers. ABS.,Single disc. Brembo 2-piston floating caliper. ABS.,2294.0,3.0,4.0,101.6,101.6,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
2294.0 ccm (139.98 cubic inches),"In-line three, four-stroke",101.6 x 101.6 mm (4.0 x 4.0 inches),Injection. Multipoint sequential electronic fuel injection with twin butterflies and progressive linkage on primary butterflies,Liquid,5-speed,Shaft drive (cardan)   (final drive),24.00,150/80-R17 ,240/50-R16 ,"Double disc. Nissin 4-piston fixed calipers, Nissin ABS system.","Single disc. Nissin 4-piston fixed calipers, Nissin ABS system.",2294.0,3.0,4.0,101.6,101.6,Injection,1,0,1,0,5.0,0,0,0,1,,,,,,
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Carburettor. Twin carburetors with throttle position sensor and electric carburetor heaters,Air,5-speed,Chain   (final drive),16.60,100/90-19 ,130/80-17 ,Single disc,Single disc,865.0,2.0,4.0,90.0,68.0,Carburettor,0,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Carburettor. Twin carburettors with throttle position sensor and electric carburettor heaters,Air,5-speed,Chain   (final drive),16.65,100/90-19 ,130/80-17 ,Single disc,Single disc,865.0,2.0,4.0,90.0,68.0,Carburettor,0,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Carburettor. Multipoint sequential electronic fuel injection with forced air induction,Air,5-speed,Chain   (final drive),16.65,100/90-19 ,130/80-17 ,Single disc,Single disc,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection,Air,5-speed,Chain   (final drive),16.00,100/90-19 ,130/80-17 ,Single disc,Single disc,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Air,5-speed,Chain   (final drive),16.00,100/90-19 ,130/80-17 ,Single disc. Nissin 2 piston floating caliper,Single disc. Nissin 2 piston floating caliper,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Air,5-speed,Chain   (final drive),15.90,100/90-19 ,130/80-17 ,Single disc,Single disc,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Air,5-speed,Chain   (final drive),16.00,100/90-19 ,130/80-17 ,Single disc. Nissin 2-piston floating caliper,Single disc. Nissin 2-piston floating caliper,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Air,5-speed,Chain   (final drive),16.00,100/90-19 ,130/80-17 ,Single disc. Nissin 2-piston floating caliper,Single disc. Nissin 2-piston floating caliper,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Air,5-speed,Chain   (final drive),16.00,100/90-19 ,130/80-17 ,Single disc. Nissin 2-piston floating caliper,Single disc. Nissin 2-piston floating caliper,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Air,5-speed,Chain   (final drive),16.00,100/90-19 ,130/80-17 ,Single disc. Nissin 2-piston floating caliper,Single disc. Nissin 2-piston floating caliper,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Air,5-speed,Chain   (final drive),16.00,100/90-19 ,130/80-17 ,Single disc. Nissin 2-piston floating caliper,Single disc. Nissin 2-piston floating caliper,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
865.0 ccm (52.78 cubic inches),"Twin, four-stroke",90.0 x 68.0 mm (3.5 x 2.7 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Air,5-speed,Chain   (final drive),16.00,100/90-19 ,130/80-17 ,Single disc. Nissin 2-piston floating caliper,Single disc. Nissin 2-piston floating caliper,865.0,2.0,4.0,90.0,68.0,Injection,1,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,130.0,80.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper. ABS.,Single disc. Brembo 2-piston floating caliper. ABS.,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper. ABS.,Single disc. Brembo 2-piston floating caliper. ABS.,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper. ABS.,Single disc. Brembo 2-piston floating caliper. ABS.,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Liquid,5-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper,Single disc. Brembo 2-piston floating caliper ABS,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Liquid,5-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper,Single disc. Brembo 2-piston floating caliper ABS,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper,Single disc. Brembo 2-piston floating caliper ABS,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper,Single disc. Brembo 2-piston floating caliper ABS,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper,Single disc. Brembo 2-piston floating caliper ABS,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper. ABS.,Single disc. Brembo 2-piston floating caliper. ABS.,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper. ABS.,Single disc. Brembo 2-piston floating caliper. ABS.,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection ,Liquid,6-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper. ABS.,Single disc. Brembo 2-piston floating caliper. ABS.,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Liquid,5-speed,Chain   (final drive),16.00,90/90-21 ,150/50-17 ,Double disc. Brembo 2-piston floating caliper,Single disc. Brembo 2-piston floating caliper ABS,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,150.0,50.0,17.0
1200.0 ccm (73.22 cubic inches),"Twin, four-stroke",97.6 x 80.0 mm (3.8 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Liquid,5-speed,Chain   (final drive),16.00,90/90-21 ,150/70-17 ,Double disc. Brembo 2-piston floating caliper,Single disc. Brembo 2-piston floating caliper ABS,1200.0,2.0,4.0,97.6,80.0,Injection,1,0,1,0,5.0,0,0,1,0,90.0,90.0,21.0,150.0,70.0,17.0
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Liquid,6-speed,Chain   (final drive),17.50,120/70-ZR17 ,180/55-ZR17 ,Double disc. Brembo 4-piston 4-pad radial calipers. Switchable ABS.,Single disc. Nissin single 2-piston sliding caliper. Switchable ABS.,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Liquid,6-speed,Chain   (final drive),17.50,120/70-ZR17 ,180/55-ZR17 ,Double disc. Brembo 4-piston 4-pad radial calipers. Switchable ABS.,Single disc. Nissin single 2-piston sliding caliper. Switchable ABS.,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",68.0 x 41.3 mm (2.7 x 1.6 inches),Injection,Liquid,6-speed,Chain   (final drive),18.00,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,599.0,4.0,4.0,68.0,41.3,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",68.0 x 41.3 mm (2.7 x 1.6 inches),Injection.  Multipoint sequential electronic fuel injection with forced air induction,Liquid,6-speed,Chain   (final drive),16.60,120/70-ZR17 ,180/55-ZR17 ,Double disc. 4-piston calipers,Single disc. 2-piston calipers,599.0,4.0,4.0,68.0,41.3,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
955.0 ccm (58.27 cubic inches),"In-line three, four-stroke",79.0 x 65.0 mm (3.1 x 2.6 inches),Injection,Liquid,6-speed,Chain   (final drive),21.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. Four-piston calipers. ,Single disc. Two-piston calipers. ,955.0,3.0,4.0,79.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
955.0 ccm (58.27 cubic inches),"In-line three, four-stroke",79.0 x 65.0 mm (3.1 x 2.6 inches),Injection,Liquid,6-speed,Chain   (final drive),21.00,120/70-ZR17 ,190/50-ZR17 ,Double disc,Single disc,955.0,3.0,4.0,79.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection.  Multipoint sequential electronic fuel injection,Liquid,6-speed,Chain   (final drive),16.60,120/70-ZR17 ,180/55-ZR17 ,Single disc. 4-piston calipers,Single disc. 2-piston calipers,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection.  Multipoint sequential electronic fuel injection,Liquid,6-speed,Chain   (final drive),18.00,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection.  Multipoint sequential electronic fuel injection,Liquid,6-speed,Chain   (final drive),17.78,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection. Multipoint sequential electronic fuel injection,Liquid,6-speed,Chain   (final drive),17.78,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection. Multipoint sequential electronic fuel injection,Liquid,6-speed,Chain   (final drive),18.00,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection. Multipoint sequential electronic fuel injection,Liquid,6-speed,Chain   (final drive),18.00,120/70-ZR17 ,180/55-ZR17 ,Double disc. Brembo 4 piston 4 pad radial calipers,Single disc. Nissin 2 piston sliding caliper,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 71.4 mm (3.1 x 2.8 inches),Injection. Multipoint sequential electronic fuel injection,Liquid,6-speed,Chain   (final drive),18.00,120/70-ZR17 ,180/55-ZR17 ,Double disc. Brembo 4 piston 4 pad radial calipers,Single disc. Nissin 2 piston sliding caliper,1050.0,3.0,4.0,79.0,71.4,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 79.0 mm (3.1 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Liquid,6-speed,Chain   (final drive),17.50,120/70-ZR17 ,180/55-ZR17 ,Double disc. Brembo 4-piston 4-pad radial calipers. ABS model available.,Single disc. Nissin single 2-piston sliding caliper. ABS model available.,1050.0,3.0,4.0,79.0,79.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1050.0 ccm (64.07 cubic inches),"In-line three, four-stroke",79.0 x 79.0 mm (3.1 x 3.1 inches),Injection. Multipoint sequential electronic fuel injection with SAI,Liquid,6-speed,Chain   (final drive),17.50,120/70-ZR17 ,180/55-ZR17 ,Double disc. Brembo 4-piston 4-pad radial calipers. ABS model available.,Single disc. Nissin single 2-piston sliding caliper. ABS model available.,1050.0,3.0,4.0,79.0,79.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
